matchId,t1Dragons,t2Dragons,t1Rift,t2Rift,topGoldDiff,jgGoldDiff,midGoldDiff,adcGoldDiff,suppGoldDiff,t1TopTowerTaken,t1MidTowerTaken,t1BotTowerTaken,t2TopTowerTaken,t2MidTowerTaken,t2BotTowerTaken
NA1_4250135687,1,0,0,1,1647,-123,-515,1025,520,0,1,0,1,0,0
NA1_4253415005,1,0,0,0,-3265,-504,-2606,-2262,417,1,0,1,0,0,0
NA1_4253175460,0,1,0,0,2078,316,-1895,-807,-152,0,0,0,0,0,0
NA1_4250529549,0,2,0,0,202,145,-2007,-1253,-581,0,0,1,0,0,0
NA1_4249596957,0,1,0,1,1617,519,1123,1216,611,0,0,0,0,0,0
NA1_4241746343,2,0,0,1,161,855,-604,230,186,0,0,0,0,0,0
NA1_4257730447,2,0,0,1,-1957,1227,2895,618,615,1,0,0,0,1,0
NA1_4256924312,0,1,0,1,402,-636,-2808,-2360,-836,0,1,1,0,0,0
NA1_4247355970,2,0,0,1,-596,713,-1182,1211,1045,0,1,0,0,0,0
NA1_4251525988,1,0,1,0,2926,586,1489,1876,1877,0,0,0,0,1,1
NA1_4247965611,0,2,1,0,-668,1535,-1385,-21,426,0,0,0,0,0,0
NA1_4240196151,1,1,1,0,441,-223,-248,925,764,0,0,0,0,0,0
NA1_4237143105,1,1,1,0,1610,1083,-292,2955,963,0,0,0,0,0,1
NA1_4249148615,1,0,0,1,-680,-392,318,2559,833,0,1,0,0,0,1
NA1_4253392906,0,2,0,1,-894,-328,-2324,-738,28,0,1,0,0,0,0
NA1_4242492055,0,0,0,1,-3639,-714,373,-1338,-146,1,0,0,0,0,0
NA1_4255362174,1,1,0,1,118,501,763,-449,-511,0,0,0,0,0,0
NA1_4236635665,1,0,0,0,-2766,903,690,82,300,1,0,0,0,0,0
NA1_4234769833,1,0,0,1,92,-971,-907,-1190,62,0,0,1,0,0,0
NA1_4243939724,0,1,0,0,571,206,1210,689,1257,0,0,0,0,0,0
NA1_4244076424,1,0,1,0,608,1264,902,-1533,2949,0,0,0,1,0,0
NA1_4240308032,0,1,1,0,1023,2109,1108,-801,-1086,1,0,0,0,1,0
NA1_4244783979,1,0,1,0,-220,-482,218,-1018,412,0,0,0,0,0,0
NA1_4253307226,1,1,1,0,1936,-1178,-518,1278,-826,0,0,0,0,0,0
NA1_4256450653,1,0,0,0,4205,934,481,1703,131,0,0,0,1,0,0
NA1_4256546635,0,1,0,1,630,-49,-1758,-2017,-149,0,0,0,0,0,0
NA1_4238510265,2,0,0,1,3277,581,1470,473,-193,0,0,0,0,0,0
NA1_4236774304,0,1,0,1,-235,-586,3509,-5154,-3380,0,2,1,0,0,0
NA1_4234727442,0,2,0,1,-4051,-478,942,-460,-29,1,0,0,0,0,0
NA1_4247047241,1,0,1,0,-740,-631,115,1537,1300,0,0,0,0,0,0
NA1_4252139577,1,0,1,0,932,591,2078,-360,-698,0,0,0,0,2,0
NA1_4242509068,0,1,1,0,2040,260,-410,-787,-30,0,0,0,1,0,0
NA1_4252047351,1,0,0,0,-630,1524,-758,446,-112,0,0,0,0,0,0
NA1_4252499848,0,1,1,0,-2502,779,-1750,1302,1107,0,0,0,0,0,1
NA1_4260191789,0,2,0,1,-4269,-1534,-930,-143,146,2,0,0,0,0,0
NA1_4252057286,1,0,0,0,-962,1995,-1171,390,1425,0,0,0,0,0,0
NA1_4236430756,1,1,1,0,1109,2601,-781,477,-1124,0,0,0,1,0,0
NA1_4252451024,1,0,1,0,1369,2576,-14,707,492,0,0,0,0,0,0
NA1_4240831036,1,1,1,0,-2680,1684,-493,-725,-565,1,0,0,0,0,0
NA1_4256270315,2,0,1,0,476,1060,372,1820,238,0,0,0,0,1,0
NA1_4237143180,0,2,0,1,443,-1404,-100,20,-289,0,2,0,0,0,0
NA1_4244929716,0,2,0,1,-521,1444,18,59,-178,0,0,1,0,0,0
NA1_4257249111,1,0,0,1,-761,811,36,1067,316,0,0,0,0,0,0
NA1_4242335061,1,1,1,0,801,-1000,-367,456,971,0,0,0,0,0,0
NA1_4243481109,1,0,0,1,173,-701,-523,-1109,-1878,0,0,0,0,0,0
NA1_4242966167,0,1,1,0,56,366,-1148,1317,110,0,0,0,0,0,1
NA1_4239690059,0,1,1,0,1333,793,1708,-1613,-1046,0,0,1,0,1,0
NA1_4255241500,0,1,0,1,125,-1582,-7,1249,-85,0,0,0,0,0,0
NA1_4250441127,1,1,0,0,1748,-2639,112,-1551,-1031,0,0,1,0,0,0
NA1_4249246296,0,1,0,1,-2198,-1873,79,-2222,63,1,0,1,0,0,0
NA1_4238429827,1,0,0,1,1525,1455,930,-139,204,0,0,0,1,0,0
NA1_4244666432,2,0,1,0,608,1281,787,-19,-17,0,0,0,1,0,0
NA1_4253806139,0,0,1,0,3988,1317,1681,-1202,1242,0,0,0,2,1,0
NA1_4258867628,0,1,0,0,-791,-1019,308,516,313,0,0,0,0,0,0
NA1_4242164975,1,0,0,1,1229,-142,-437,2119,552,0,0,0,1,0,1
NA1_4244526309,1,1,0,0,-1192,513,-1510,895,602,0,0,0,0,0,0
NA1_4246039310,1,0,1,0,-1189,-454,-737,-60,-519,0,0,0,0,0,0
NA1_4236427330,1,0,0,1,-1514,-76,-1344,-756,-80,1,0,1,0,0,0
NA1_4259688262,0,2,0,0,1630,-167,662,-703,70,0,0,0,1,0,0
NA1_4255697683,0,1,0,1,1090,-710,-3233,-552,462,1,1,0,1,0,0
NA1_4256898170,0,1,0,1,-3059,-1476,-1950,842,262,1,2,0,0,0,0
NA1_4242720417,0,2,0,1,1198,-1066,-971,-229,1763,0,0,0,0,0,0
NA1_4249824977,1,1,1,0,1137,435,730,-378,348,0,0,0,0,0,0
NA1_4259387301,1,0,1,0,106,-826,2725,-2105,-783,0,0,0,0,1,0
NA1_4237489140,0,1,0,1,-732,-286,-175,-1148,-1010,0,0,0,0,0,0
NA1_4236706795,1,0,0,1,5127,-1065,864,110,78,0,0,0,2,0,0
NA1_4239608121,0,2,0,1,-488,-958,-1781,-1399,-181,0,1,0,0,0,0
NA1_4240830836,2,0,0,1,-2327,547,150,1218,-843,1,0,0,0,0,0
NA1_4258135143,1,1,1,0,4619,-1474,418,1957,1192,0,0,0,1,1,1
NA1_4258073984,1,1,1,0,919,-513,-654,178,-150,0,0,0,1,0,0
NA1_4245376727,1,0,0,0,1539,-2497,-428,158,-215,0,0,1,0,0,0
NA1_4245766144,2,0,0,0,4651,-931,2080,2057,2074,0,0,0,1,1,2
NA1_4241607074,1,0,0,0,1842,1608,735,-1065,1457,0,0,0,1,0,0
NA1_4252988297,0,0,1,0,-676,-1493,-1818,-1933,-125,0,0,0,0,0,0
NA1_4244608237,2,0,1,0,1539,284,701,589,849,1,0,0,1,1,0
NA1_4249978701,0,2,0,1,286,-392,1349,-830,514,0,0,0,0,0,0
NA1_4244070818,0,2,0,1,-1845,132,510,85,326,1,0,0,0,0,0
NA1_4250465892,2,0,0,0,2030,-231,-2546,-201,198,0,0,0,0,0,0
NA1_4249162135,0,1,1,0,911,1148,-687,565,479,0,0,0,0,0,1
NA1_4250386830,0,1,1,0,687,-37,520,-262,-1402,0,0,0,0,0,0
NA1_4259406185,1,1,0,1,-1849,-336,-808,2347,799,1,0,0,0,0,0
NA1_4245217203,1,1,1,0,-1338,407,1188,224,-181,1,0,0,0,0,0
NA1_4256593254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_4237201985,1,0,0,1,-870,-2899,-982,-439,1584,1,1,0,0,0,1
NA1_4246787123,1,0,0,0,1262,-1452,-143,1700,308,0,0,0,0,0,0
NA1_4242540931,2,0,1,0,3024,1439,1206,569,1950,0,0,0,1,0,0
NA1_4249978785,0,0,0,0,575,-249,-722,2595,2065,0,0,0,0,0,0
NA1_4251119914,0,1,1,0,-228,373,1455,997,-472,0,0,0,1,0,0
NA1_4246566559,0,2,0,1,914,-1830,689,-3928,-1604,0,0,1,0,0,0
NA1_4234809784,1,0,0,1,-660,-2563,52,-1782,104,0,1,0,0,0,0
NA1_4241724473,2,0,1,0,-902,-1818,-2350,3799,572,0,0,0,0,0,1
NA1_4236105347,0,1,0,1,-667,-1045,-464,-1257,-581,0,0,0,0,0,0
NA1_4258885724,0,1,0,0,-3604,-1547,-677,-460,-796,1,0,1,0,0,0
NA1_4252732908,0,1,1,0,498,498,-82,-669,34,0,0,0,0,0,0
NA1_4252137132,0,2,1,0,1514,1810,-628,-1102,905,0,0,0,1,0,0
NA1_4249506824,0,2,0,0,-2305,-604,-3412,-81,-338,0,1,0,0,0,0
NA1_4239334294,1,0,1,0,-265,1446,1495,1259,1694,0,0,0,0,0,0
NA1_4256964730,1,1,0,0,424,1831,3337,-1430,-513,0,0,0,0,1,0
NA1_4239419120,1,1,0,0,562,504,163,749,481,0,0,0,0,0,0
NA1_4242976148,0,1,0,1,-2000,1360,-242,1520,539,0,0,0,0,0,0
NA1_4248976717,1,1,0,0,-1421,286,-870,1211,645,1,0,0,0,0,0
NA1_4240201958,1,1,0,0,-1257,559,1040,757,-1047,0,0,0,0,0,0
NA1_4253791101,1,0,0,1,-333,591,2998,2432,590,0,1,0,0,1,2
NA1_4241605079,2,0,0,1,-1070,1608,-1137,1512,1211,0,0,0,0,0,1
NA1_4250745183,1,1,1,0,1885,-967,2862,993,-550,0,0,0,0,0,0
NA1_4242204917,2,0,1,0,2060,464,1497,1126,999,0,0,0,1,0,0
NA1_4253632724,2,0,1,0,662,1391,1685,-152,-308,0,0,0,0,0,0
NA1_4254466271,0,2,0,1,1837,823,-770,3139,356,0,0,0,1,0,1
NA1_4246574151,1,1,0,1,-704,-779,41,-2116,-772,1,0,0,0,0,0
NA1_4244585519,0,2,0,1,-785,407,-2804,488,1088,1,1,0,0,0,0
NA1_4248190006,0,1,0,1,-4468,-975,361,817,345,4,0,1,0,0,0
NA1_4240243616,0,2,0,1,533,-1436,-1605,-91,-34,0,1,0,0,0,0
NA1_4238344814,1,0,0,1,-3063,24,985,-1209,-571,2,0,0,0,0,0
NA1_4255335060,1,0,1,0,-308,769,-109,1270,2794,0,0,0,0,0,1
NA1_4249576051,1,1,1,0,-1825,1581,-451,-736,-114,0,0,0,0,0,0
NA1_4250607705,1,0,0,1,-3039,334,1432,-1763,-232,1,0,0,0,0,0
NA1_4247072376,0,2,0,0,1114,-29,94,348,149,0,0,0,1,0,0
NA1_4258193442,0,2,0,1,-2101,-2630,1870,1363,349,1,1,0,0,0,1
NA1_4246758723,1,0,1,0,4181,-683,-1611,-1742,-1754,0,0,1,0,1,0
NA1_4245433011,0,1,1,0,3538,161,-1735,377,439,0,1,0,2,1,0
NA1_4253701990,1,0,1,0,797,3155,1448,-2156,1156,0,0,0,1,1,0
NA1_4237233349,0,1,1,0,2304,1740,-13,1037,62,0,0,0,1,0,0
NA1_4255657687,1,0,1,0,-1870,1275,-598,606,366,0,0,0,1,0,0
NA1_4237172387,2,0,0,0,-1007,590,2583,1902,941,0,0,0,0,0,1
NA1_4246661481,1,1,1,0,117,-1190,-149,194,334,0,0,0,0,0,0
NA1_4241487793,1,1,0,0,931,1958,-217,-593,-902,0,0,0,1,0,0
NA1_4249676642,0,1,1,0,851,-89,-3345,-2824,-2189,0,0,1,0,0,0
NA1_4250888114,0,1,1,0,1822,637,-1320,697,-726,0,0,0,0,1,0
NA1_4241130970,0,1,0,1,633,-968,-839,-1303,-1785,0,0,1,0,0,0
NA1_4260438019,1,0,0,0,2021,347,3598,1938,-67,0,0,0,1,1,0
NA1_4252843603,1,0,0,0,-555,597,1986,-82,258,0,0,0,0,0,0
NA1_4239363986,0,0,1,0,1778,1095,1627,-839,185,0,0,0,0,1,0
NA1_4244270266,2,0,0,0,-88,691,-1845,1929,466,0,0,0,0,0,1
NA1_4255620714,1,0,0,1,-1455,-1993,-75,-95,-209,1,0,0,0,0,0
NA1_4251964615,0,1,0,0,-3133,-813,961,-2973,192,1,0,0,0,0,0
NA1_4240277697,1,0,0,1,-1935,906,824,1753,2887,1,0,0,0,0,0
NA1_4242888753,0,2,0,1,-843,-960,-2697,126,-866,0,2,0,0,0,0
NA1_4253359517,1,1,1,0,3987,609,587,721,-879,0,0,0,1,0,0
NA1_4240445928,1,0,0,1,176,1447,1793,2071,-1565,0,0,0,0,0,0
NA1_4256421729,1,0,0,1,-2527,-605,451,-410,608,0,0,0,0,0,0
NA1_4243095659,0,1,0,0,-2843,-1966,1920,-733,-1020,2,0,0,0,0,0
NA1_4256040555,1,1,1,0,399,-25,884,-594,-333,0,0,0,0,0,0
NA1_4239077571,1,0,0,1,-804,807,2050,-496,284,0,0,0,0,1,0
NA1_4236639652,0,2,0,0,600,-213,-2619,-4370,-1339,0,1,1,0,0,0
NA1_4248919939,1,1,0,0,-1378,-2889,-1779,97,-431,0,0,0,0,0,0
NA1_4251221137,1,1,0,1,-2022,-692,401,-2626,-2242,1,0,1,0,0,0
NA1_4255532071,1,0,1,0,878,1506,-491,543,13,0,0,0,0,0,0
NA1_4249229306,0,2,0,1,864,4768,-965,-3962,-876,0,0,2,1,0,0
NA1_4242887184,2,0,1,0,-1443,3785,1791,1845,534,0,0,0,0,0,2
NA1_4253160183,2,0,1,0,218,1231,-553,2322,-40,0,0,0,0,0,1
NA1_4237499176,1,1,0,0,2948,1053,-1500,131,-871,0,0,0,1,0,0
NA1_4239722896,1,0,0,1,1568,-1575,-2411,261,1034,0,1,0,0,0,0
NA1_4236429668,0,1,0,1,494,-628,-1509,1575,460,0,0,0,0,0,0
NA1_4244798852,0,1,0,1,-1151,-1156,-1289,-234,-1197,1,0,0,0,0,0
NA1_4241486236,1,0,0,0,322,892,-1510,-1230,-201,0,0,0,0,0,0
NA1_4256618762,2,0,1,0,-358,-474,1187,2538,1922,0,0,0,3,0,1
NA1_4260645287,1,1,1,0,-1591,-3315,-3156,-2928,-2360,0,0,2,0,0,0
NA1_4238608692,0,2,1,0,2544,973,661,-1519,-1488,0,0,0,0,0,0
NA1_4234734855,1,1,0,1,-633,-249,1856,-199,-1328,0,0,1,0,0,0
NA1_4248895664,1,1,1,0,2957,360,1347,333,562,0,0,0,1,0,1
NA1_4245125890,1,0,0,1,1495,-721,-1437,403,-810,0,0,0,0,0,0
NA1_4239226626,0,1,1,0,4893,-123,1817,-1149,-1483,0,0,1,2,0,1
NA1_4253962925,1,0,0,0,369,1484,1133,183,30,0,0,0,0,0,0
NA1_4244773211,2,0,1,0,3845,-499,1437,848,968,0,0,0,2,0,0
NA1_4255218379,0,1,1,0,-179,88,-722,700,728,0,0,0,0,0,1
NA1_4258139162,1,0,0,1,390,529,1026,702,-100,0,0,0,0,0,0
NA1_4245458119,1,1,1,0,2552,67,-602,-45,-491,0,0,1,2,0,0
NA1_4247850851,1,0,1,0,-96,1139,-79,563,870,0,0,0,0,0,1
NA1_4252796784,1,0,0,1,1661,777,-91,787,562,0,0,0,0,0,0
NA1_4246837769,2,0,1,0,-388,417,2304,454,353,0,0,0,0,0,0
NA1_4244073763,0,1,1,0,-1920,-220,274,1140,38,0,0,0,0,0,0
NA1_4258219007,1,0,0,1,-510,-1250,-10,941,-30,0,0,0,0,0,0
NA1_4259553804,0,1,1,0,710,766,-524,-813,58,0,0,0,0,0,0
NA1_4236760315,0,1,0,0,-1229,1833,670,2684,1910,0,0,0,0,0,1
NA1_4236665068,1,0,0,0,2246,2763,-615,419,1010,0,0,0,0,0,0
NA1_4259703109,0,1,0,0,-819,-242,-246,-825,107,0,0,0,0,0,0
NA1_4246986441,0,2,1,0,668,882,-1861,-907,258,0,0,0,0,0,0
NA1_4236604366,2,0,0,1,-1964,-984,-1552,1138,574,1,0,0,0,0,0
NA1_4242943086,0,1,0,0,-2235,141,-1342,-50,-67,0,0,0,0,0,0
NA1_4236725545,0,2,0,1,-1773,-4304,-1142,-815,533,1,0,1,0,0,0
NA1_4252640502,0,2,0,1,-1704,2275,-324,-2285,-2322,0,0,1,0,0,0
NA1_4244101765,0,1,0,1,-2207,-44,-270,-431,-1591,1,0,0,0,0,0
NA1_4243591301,0,1,0,0,-377,110,-38,-1164,-1059,1,0,0,0,0,0
NA1_4247975326,0,1,0,1,-443,1178,-1592,-524,184,0,0,0,0,0,0
NA1_4245057490,1,1,1,0,4091,1126,2435,-334,-26,0,0,0,1,2,0
NA1_4237107725,1,0,0,0,166,-548,-150,576,1174,0,0,0,0,0,0
NA1_4240591203,1,1,1,0,331,2344,3982,1364,1747,0,0,0,0,2,1
NA1_4256207891,0,1,1,0,2636,-28,-778,-1300,-334,0,0,0,0,0,0
NA1_4236123939,1,0,0,1,-116,-1280,-2439,1008,729,0,0,0,0,0,0
NA1_4250822941,1,0,1,0,-750,239,1424,1073,363,0,0,0,0,0,0
NA1_4259485364,1,0,1,0,1355,2600,836,-1900,12,0,0,0,1,0,0
NA1_4248051865,2,0,0,1,731,-949,345,3817,1026,0,0,0,0,1,1
NA1_4236320566,0,2,0,1,-1026,-1312,-688,119,-142,0,1,0,0,0,0
NA1_4257136209,1,0,1,0,-1770,-853,145,-358,-533,0,0,0,0,0,0
NA1_4260340204,1,1,0,0,-864,-1922,-829,-75,226,0,1,0,0,0,0
NA1_4242038924,1,1,0,1,-3038,-546,399,-84,-1342,1,0,0,0,0,0
NA1_4245525023,2,0,1,0,2629,1719,-142,-447,417,0,0,0,2,0,0
NA1_4241405739,1,1,0,1,-2831,-504,-563,-145,585,1,1,0,0,0,0
NA1_4244930400,0,1,0,1,422,587,-1940,994,-360,0,1,0,0,0,0
NA1_4252769628,1,1,0,1,-2228,1897,241,-443,51,1,0,0,0,0,0
NA1_4258360692,1,1,0,0,-82,-253,1357,-1331,-1287,0,0,1,0,0,0
NA1_4256455662,0,1,0,1,-1231,-1620,-620,-1983,-537,1,0,1,0,0,0
NA1_4248453581,2,0,0,0,-133,933,1666,1012,-1840,0,0,0,0,0,0
NA1_4258731611,1,0,0,1,1329,-2365,-865,1410,3123,0,0,0,1,0,1
NA1_4244513542,1,1,0,0,-2317,-1794,-1059,-720,741,0,0,0,0,0,0
NA1_4248051007,1,1,1,0,-167,1863,2152,209,-834,0,0,0,1,0,0
NA1_4254014253,0,1,1,0,-1508,366,403,1687,1729,0,0,0,0,0,0
NA1_4254353110,0,1,0,1,-354,536,902,-1888,591,0,0,0,0,1,0
NA1_4252041869,1,0,0,1,1997,125,-797,572,944,0,0,0,1,0,0
NA1_4235961433,1,0,1,0,1306,3021,326,-954,-174,0,0,0,1,0,0
NA1_4245140405,2,0,1,0,-16,984,2165,84,52,1,0,0,0,1,0
NA1_4234841054,0,1,1,0,1259,-399,-657,-526,-1120,0,0,0,1,0,0
NA1_4247803651,2,0,1,0,-862,1141,1408,-903,-982,0,0,0,0,0,0
NA1_4235598062,1,0,1,0,-2380,1187,2089,3080,3079,1,0,0,0,0,1
NA1_4258313810,1,1,1,0,-749,595,437,-447,-472,0,0,0,0,0,0
NA1_4246436011,0,1,1,0,544,-789,-1876,-1516,-2020,0,1,1,0,0,0
NA1_4257899878,1,1,0,1,-63,-794,1039,-1214,-1067,0,0,1,0,0,0
NA1_4258398796,0,1,1,0,-336,1245,-1076,1916,719,0,0,0,0,0,0
NA1_4241903168,1,0,0,0,-1165,-482,893,219,-373,0,0,0,0,0,0
NA1_4258171135,1,0,0,1,-459,781,3145,-238,209,0,0,0,0,1,0
NA1_4251366641,0,1,1,0,769,910,644,741,-458,0,0,0,1,0,0
NA1_4258280097,1,1,1,0,-1958,1323,-303,-788,-279,0,0,0,0,0,0
NA1_4258904754,0,1,0,0,1082,1054,-374,177,1438,0,0,0,0,0,0
NA1_4257772826,1,0,1,0,1431,3363,2436,2433,1725,1,0,0,1,0,1
NA1_4236146403,0,1,0,1,-1384,-2270,-2578,-1984,-700,0,1,1,0,0,0
NA1_4249590932,1,0,1,0,-1242,-674,70,-1042,-635,0,0,0,0,0,0
NA1_4237618677,0,1,1,0,1820,918,-890,94,295,0,0,0,1,0,0
NA1_4256939472,1,0,1,0,-1036,2033,2808,1927,273,0,0,0,0,1,0
NA1_4238213925,0,2,1,0,154,1076,-167,-74,837,0,0,0,0,0,0
NA1_4251955657,2,0,0,1,-3465,134,1174,-842,-1500,2,0,1,0,0,0
NA1_4259933692,1,0,0,0,1719,644,369,150,-348,0,0,0,0,0,0
NA1_4260883455,1,0,0,0,-179,-249,762,130,870,0,0,0,0,0,0
NA1_4251566304,2,0,1,0,1330,-1271,-185,-1607,404,0,0,0,1,0,0
NA1_4236927175,0,1,0,1,-267,-811,885,1092,552,0,0,0,0,0,0
NA1_4256614367,0,2,0,1,-1396,-1428,648,-1267,-1295,0,1,0,0,0,0
NA1_4247173096,0,1,0,1,-3487,-2904,-1581,-985,-1385,1,1,0,0,0,0
NA1_4244800846,2,0,0,0,335,351,1460,1318,242,0,0,0,0,0,0
NA1_4258533124,1,0,1,0,-436,1433,-202,-31,744,0,0,0,0,1,0
NA1_4256445335,1,1,0,1,1124,-1094,280,-154,-3208,0,0,1,0,0,0
NA1_4249058053,1,1,1,0,-2236,1578,2653,-519,1647,0,0,0,0,0,1
NA1_4244984880,1,1,1,0,1024,-2781,64,3297,57,0,0,1,1,0,1
NA1_4259175491,0,2,0,1,-1072,-1615,-3815,-265,-187,1,1,0,0,0,0
NA1_4253550533,1,1,1,0,-203,313,-1633,1862,1942,0,0,0,0,0,0
NA1_4235795711,0,0,1,0,1176,1634,1002,314,178,0,0,0,1,0,0
NA1_4237545103,1,0,0,0,908,-783,200,429,79,0,0,0,0,0,0
NA1_4260431877,0,2,1,0,-3250,-139,-2832,-738,637,1,1,0,0,0,0
NA1_4244884115,0,2,0,0,-1054,-1576,-840,-1708,-804,0,0,0,0,0,0
NA1_4234753421,1,0,1,0,-3273,-340,398,1166,-46,1,0,0,0,0,0
NA1_4239186998,0,2,1,0,-1353,-1641,-1807,-1616,-2350,0,1,1,0,0,0
NA1_4257543566,0,0,1,0,-2964,-1275,-1801,2865,546,1,0,0,0,0,1
NA1_4236507654,2,0,1,0,3479,1832,1086,-1026,694,0,0,0,1,0,0
NA1_4236493535,0,2,0,1,-1095,-546,-516,407,-1296,1,0,0,0,0,0
NA1_4241776612,2,0,0,0,1290,-824,-1108,1080,894,0,0,0,0,0,0
NA1_4252709483,2,0,1,0,3016,1323,605,1160,2212,0,0,0,1,0,0
NA1_4259679368,1,0,1,0,-895,-1318,-166,1121,1114,1,0,0,0,0,0
NA1_4257745091,2,0,0,0,707,-1500,288,400,162,0,0,0,0,0,0
NA1_4254900318,2,0,0,0,1039,1294,-1584,2251,633,0,0,0,0,0,1
NA1_4249986004,1,1,0,0,1061,585,887,161,330,0,0,0,0,0,0
NA1_4246554931,1,1,0,0,-1727,1453,-112,249,-610,0,0,0,0,0,0
NA1_4250154876,0,1,1,0,-171,784,680,948,-56,0,0,0,0,0,0
NA1_4256226977,0,2,1,0,-1515,1460,1775,1016,1166,0,0,0,0,1,0
NA1_4259653260,0,1,1,0,-849,-487,-1266,243,-4,0,0,0,0,0,0
NA1_4256356846,0,1,1,0,-1756,-851,2154,-49,-431,0,0,0,0,0,0
NA1_4235898093,0,0,1,0,1707,1038,-1185,600,-1259,0,0,0,1,0,0
NA1_4248417447,0,1,0,1,1258,-96,1203,583,960,0,0,1,0,0,0
NA1_4258383640,2,0,0,0,2590,-1336,-2259,1953,600,0,0,0,1,0,1
NA1_4244542599,0,2,1,0,675,1546,1875,55,-1077,0,0,0,0,0,0
NA1_4236079794,1,0,0,0,1450,490,-1342,-1646,199,0,0,0,0,0,0
NA1_4245798280,0,1,0,0,1385,-1963,4,-3558,-2134,0,0,1,0,0,0
NA1_4257473179,1,0,1,0,-2358,-758,1198,520,-149,1,0,0,0,0,0
NA1_4242204726,0,1,1,0,2550,-4152,593,576,74,0,0,0,1,0,0
NA1_4255778968,0,1,0,1,-2918,418,-680,-730,-172,2,0,0,0,0,0
NA1_4242617561,2,0,0,1,-1320,-600,-475,1573,683,0,0,0,0,0,0
NA1_4254672664,1,1,1,0,757,2013,-437,38,2058,0,0,0,1,0,0
NA1_4237331356,0,1,0,1,841,-2460,-1058,-289,342,0,1,0,0,0,0
NA1_4238692011,1,1,1,0,-3326,379,-534,-327,-516,1,1,0,0,1,0
NA1_4248021720,1,1,0,1,-3337,-1436,-1462,-592,-468,1,0,0,0,0,0
NA1_4242121259,1,0,0,1,-1099,-958,-2550,521,727,0,2,0,0,0,0
NA1_4260676157,0,1,1,0,-341,-1124,2339,729,815,0,0,0,0,0,1
NA1_4260866486,1,0,0,0,-97,-962,332,1456,-215,0,0,0,0,0,0
NA1_4248593741,0,2,1,0,-2503,-968,764,709,543,0,0,0,0,0,1
NA1_4236984203,0,1,1,0,419,-523,-1281,1313,394,0,0,0,0,0,0
NA1_4259428613,1,0,1,0,-211,-131,1940,602,568,0,0,0,0,1,0
NA1_4241704995,1,1,1,0,2027,1507,1189,363,-77,0,0,0,0,0,0
NA1_4238875141,0,1,0,0,-1783,-2482,228,-3782,-2320,1,0,1,0,0,0
NA1_4241411772,0,1,0,0,138,-1024,-1374,-2413,-1247,0,0,1,0,0,0
NA1_4242830749,0,2,0,1,640,-540,-1130,-299,-746,0,0,0,0,0,0
NA1_4242993402,1,0,0,1,2531,283,1968,-1173,-986,0,0,0,1,0,0
NA1_4255495488,1,0,0,0,757,-1135,-20,1949,1007,0,0,0,0,0,0
NA1_4244633655,2,0,1,0,3734,2021,1769,1194,702,0,0,0,1,1,0
NA1_4248567498,0,1,1,0,2673,538,-105,-1558,-1760,0,0,0,1,0,0
NA1_4238699946,0,1,0,1,-219,-1595,-867,1034,429,0,1,0,0,0,1
NA1_4257786259,0,1,0,0,1067,-949,83,-326,-34,0,0,0,0,0,0
NA1_4255621103,0,0,0,0,2328,-156,1020,-4884,-1365,0,0,1,1,0,0
NA1_4255264544,1,0,1,0,1707,-455,1541,296,-43,0,0,0,0,1,0
NA1_4242504442,0,1,0,1,-1358,6,-899,324,105,1,0,0,0,0,1
NA1_4260740357,1,1,1,0,1507,-1905,-2561,-807,-1503,0,0,1,0,0,0
NA1_4251051097,0,1,1,0,981,261,827,-3926,-475,1,0,1,0,1,0
NA1_4250734984,2,0,0,1,-2123,-613,-202,2278,993,1,0,0,0,0,0
NA1_4236455269,0,1,0,1,-1095,15,-1514,29,758,0,0,0,0,0,0
NA1_4252761079,1,0,0,1,1648,279,720,-223,-91,0,0,0,1,0,0
NA1_4249584281,1,1,1,0,-975,1338,624,-451,1343,0,0,0,0,0,0
NA1_4236442126,0,2,0,1,706,1826,-1692,-2871,-1834,0,0,0,0,0,0
NA1_4244874990,1,1,0,1,-1575,-591,-1178,-1225,870,0,0,0,0,0,0
NA1_4255907966,0,0,1,0,1161,-1591,749,100,684,0,1,0,0,1,1
NA1_4242275895,1,1,0,0,481,688,-2268,-459,-170,0,0,0,0,0,0
NA1_4255688358,0,1,1,0,2909,485,-2062,-249,-1498,0,0,0,1,0,0
NA1_4249130483,2,0,0,1,-95,594,388,-398,-562,0,0,0,0,0,0
NA1_4237400779,1,0,0,1,-1405,647,-1000,694,-572,0,1,0,0,0,0
NA1_4254431733,1,0,0,1,-846,283,95,-720,-845,0,0,0,0,0,0
NA1_4256361666,0,1,0,1,-1779,-3105,351,-803,-953,0,1,0,0,0,0
NA1_4239395535,1,1,0,0,942,-28,397,619,-23,0,0,0,0,0,0
NA1_4259180598,2,0,1,0,-588,-170,957,2984,1082,0,0,0,0,0,0
NA1_4249776357,1,1,0,1,-1582,-1057,-948,-724,1068,1,0,0,0,0,0
NA1_4246291003,2,0,0,0,255,1304,-181,967,117,0,0,0,0,0,0
NA1_4244252518,0,2,1,0,-1384,390,-601,-1480,-2019,0,0,0,0,0,0
NA1_4235891722,1,1,0,1,1319,-1287,1152,365,-468,0,0,0,1,0,0
