matchId,gameLength,winningTeam,team1Top,team1Jg,team1Mid,team1Adc,team1Supp,team2Top,team2Jg,team2Mid,team2Adc,team2Supp
NA1_4242637888,1364,200,Aatrox,Zac,Vex,Kalista,Pantheon,Gangplank,Ivern,Yasuo,Jhin,Senna
NA1_4242691659,1692,100,Akali,Zac,Zed,MissFortune,Lux,Riven,MasterYi,Anivia,Samira,Nami
NA1_4258811022,1880,100,TahmKench,Ekko,Viktor,Ashe,Blitzcrank,Shen,Diana,Zoe,Akshan,Veigar
NA1_4242568162,1647,100,Gragas,LeeSin,Annie,Draven,Karma,Teemo,Graves,Malzahar,Tristana,Nautilus
NA1_4249682832,1571,100,Irelia,Hecarim,Akshan,Yasuo,Alistar,Khazix,Garen,Kaisa,Tristana,Lux
NA1_4240312968,1024,200,Mordekaiser,Graves,Seraphine,Jhin,Lulu,Irelia,Nunu,Katarina,Samira,Nami
NA1_4242448992,1508,100,Jax,XinZhao,Vladimir,Kaisa,Seraphine,Tryndamere,Hecarim,Pyke,Jinx,Lux
NA1_4256589000,2469,200,Nasus,MasterYi,Irelia,Caitlyn,Velkoz,Jax,Ekko,Cassiopeia,Kaisa,Maokai
NA1_4239308514,1901,100,DrMundo,Lillia,Ahri,MissFortune,Senna,Volibear,Nidalee,Irelia,Jinx,Nami
NA1_4257999679,1218,200,Darius,Sejuani,Ekko,Kaisa,Nautilus,Yorick,Chogath,Viktor,Vayne,Zac
NA1_4238440794,1770,200,Tryndamere,MasterYi,Ryze,Ezreal,Blitzcrank,Malphite,Lillia,Yasuo,Kaisa,Renata
NA1_4247516542,2135,200,Nasus,Karthus,Velkoz,Ashe,Swain,Kayle,Ekko,MonkeyKing,Yasuo,Alistar
NA1_4255804235,1455,200,Irelia,Evelynn,LeeSin,Caitlyn,Lux,Riven,FiddleSticks,Diana,Jinx,Ashe
NA1_4258447224,1774,100,Shen,Nocturne,Yasuo,Jinx,Lux,Karma,Twitch,Azir,Tristana,Brand
NA1_4247043934,1442,200,Sion,Mordekaiser,Teemo,Vayne,Thresh,DrMundo,JarvanIV,Yasuo,Aphelios,Nami
NA1_4250162310,1318,200,Yasuo,Amumu,Yone,Ezreal,Yuumi,Sett,FiddleSticks,Kayle,Ashe,Karma
NA1_4237406215,2390,100,Riven,Diana,Fizz,Vayne,Nautilus,Vladimir,Udyr,Lux,Jhin,Morgana
NA1_4241247525,1995,200,Darius,Trundle,Lux,Akshan,Brand,Aatrox,Diana,Vex,Jinx,Anivia
NA1_4250418084,1971,200,Trundle,Shyvana,Zed,Tristana,Soraka,Camille,Hecarim,Malphite,Jinx,Maokai
NA1_4253158506,1470,200,DrMundo,Zac,Ekko,Samira,Soraka,Yone,Diana,Yasuo,Varus,Nautilus
NA1_4239807615,1254,100,Renekton,Zac,Yasuo,Jinx,Velkoz,Urgot,Hecarim,Ryze,Jhin,Lux
NA1_4239084301,1562,200,Fiora,Hecarim,TwistedFate,Caitlyn,Lulu,Sett,Khazix,Anivia,Kaisa,Thresh
NA1_4243620326,2435,200,Warwick,Graves,Brand,Samira,Rell,Nasus,FiddleSticks,Ahri,Jhin,Pyke
NA1_4234937094,1358,100,Kayle,Teemo,Yasuo,Xayah,Rakan,Renekton,Kayn,Ekko,Caitlyn,Senna
NA1_4250963584,1232,200,Nasus,Graves,Kayle,Twitch,Senna,Darius,Vi,Veigar,Jinx,Lux
NA1_4235600814,1823,100,Fiora,Viego,Veigar,Jinx,Volibear,Garen,Shaco,Sivir,Caitlyn,Leona
NA1_4260562879,1634,200,Singed,MasterYi,Brand,Twitch,Lux,Tryndamere,Shaco,Kaisa,Vayne,Seraphine
NA1_4240704279,2075,200,Garen,Graves,Malzahar,Jhin,Yuumi,Sion,Hecarim,Syndra,MissFortune,Zilean
NA1_4236105596,1564,100,Fiora,Shyvana,Annie,Caitlyn,Leona,Jax,LeeSin,Fizz,Kalista,Pyke
NA1_4251303991,2765,200,Irelia,Velkoz,Nunu,Jinx,Janna,Singed,Viego,Katarina,Ashe,MissFortune
NA1_4259125788,1933,200,Zac,Hecarim,Vex,Jhin,Nautilus,Aatrox,Nocturne,Kassadin,Lucian,Brand
NA1_4238387475,1361,100,Irelia,Ivern,Veigar,Caitlyn,Senna,Camille,Hecarim,Corki,Kaisa,Xerath
NA1_4242295326,1232,200,Tryndamere,Diana,Syndra,Jhin,Blitzcrank,Aatrox,Ekko,Zed,Ezreal,Zyra
NA1_4246754787,1624,100,Malphite,Warwick,Kaisa,Caitlyn,Pyke,Aatrox,Yasuo,Vladimir,Ahri,Pantheon
NA1_4245202935,1745,100,Poppy,Khazix,Zed,Jhin,Morgana,Irelia,Ezreal,Fizz,Sivir,Renata
NA1_4234954627,1685,200,Senna,Gwen,Tristana,Jinx,Pyke,Akali,Shaco,Ahri,Samira,Morgana
NA1_4259919140,1596,100,TahmKench,JarvanIV,Veigar,Vayne,Leona,Malphite,Rengar,Akshan,Kaisa,Blitzcrank
NA1_4252612585,1882,200,Sett,Kayn,Kaisa,Pyke,Leona,Kayle,Hecarim,Malphite,MissFortune,Janna
NA1_4254837247,2003,200,Vladimir,Khazix,Sylas,Caitlyn,Janna,Aatrox,Warwick,Heimerdinger,Vayne,Nautilus
NA1_4244887271,2192,200,Sett,Zed,Fizz,Vayne,Lux,Twitch,Kayn,Shaco,Zeri,Taliyah
NA1_4259337708,1899,100,MonkeyKing,Shyvana,Zed,Lucian,Senna,Chogath,Darius,Cassiopeia,Anivia,Blitzcrank
NA1_4260788747,2069,100,Jax,Diana,Sion,Kaisa,Pyke,Viego,Trundle,Katarina,Ezreal,Brand
NA1_4254854136,1718,100,Gangplank,Trundle,Annie,Vayne,Senna,Sion,LeeSin,Malzahar,Jinx,Swain
NA1_4252192884,1518,200,Darius,Skarner,Pyke,Jhin,Sona,Shen,Ekko,Ahri,Caitlyn,Senna
NA1_4259469104,1749,100,Gnar,Nocturne,Katarina,Lucian,Nami,Poppy,Hecarim,Vladimir,Tristana,Yuumi
NA1_4250460865,1212,100,Illaoi,Nunu,Ekko,Lucian,Rell,Sylas,Nocturne,Veigar,Zeri,Rakan
NA1_4241059181,1957,100,Irelia,Hecarim,Chogath,Neeko,Blitzcrank,Tryndamere,Khazix,Anivia,Ezreal,Leona
NA1_4238298542,1733,200,Shen,Mordekaiser,Fiora,Jinx,Seraphine,Veigar,Graves,Lissandra,Vayne,Lulu
NA1_4247717211,1749,100,Darius,LeeSin,Orianna,Kaisa,Nautilus,Gangplank,Diana,Viktor,Caitlyn,Galio
NA1_4239716289,1484,100,Yone,Diana,Akali,Lucian,Nami,Darius,Jax,Anivia,Rengar,Ivern
NA1_4249987542,1551,100,Garen,Viego,Veigar,Samira,Pyke,Renekton,Graves,Corki,Jinx,Nami
NA1_4250135687,2113,200,Darius,RekSai,Veigar,Samira,Thresh,Yone,Skarner,Graves,Lucian,Lulu
NA1_4253415005,1976,200,Malphite,Lillia,Swain,Ashe,Sona,Tryndamere,Hecarim,Xerath,Kaisa,Velkoz
NA1_4253175460,2161,100,Sett,Hecarim,Zilean,Jinx,Lulu,Fizz,Warwick,Ekko,Tristana,Thresh
NA1_4250529549,1390,200,Volibear,Poppy,Kayle,Vayne,Renata,DrMundo,Khazix,Corki,Jinx,Maokai
NA1_4249596957,1742,100,Teemo,Rammus,Zed,Jhin,Karma,Veigar,LeeSin,Pyke,Jinx,Janna
NA1_4241746343,1348,100,Gnar,MasterYi,Diana,Samira,Alistar,Tryndamere,Volibear,Qiyana,Kaisa,Senna
NA1_4257730447,1467,100,Akshan,XinZhao,Irelia,Karthus,Soraka,Jax,Hecarim,Akali,Kaisa,Yuumi
NA1_4256924312,1348,200,Gangplank,Diana,Yone,Kalista,Morgana,Malphite,Graves,Yasuo,Lucian,Ornn
NA1_4247355970,1331,100,Chogath,Hecarim,Kassadin,Jhin,Xerath,Gangplank,Amumu,Yasuo,Vayne,Zilean
NA1_4251525988,1485,100,Mordekaiser,Nunu,Graves,Vayne,Lulu,Nasus,Nocturne,Kassadin,Jinx,Blitzcrank
NA1_4247965611,1718,200,Singed,Warwick,Graves,Twitch,Renata,Malphite,MasterYi,Lux,Lucian,Nami
NA1_4240196151,1736,100,Gangplank,MasterYi,Leblanc,Twitch,Pantheon,Trundle,XinZhao,Ahri,Jinx,Nautilus
NA1_4237143105,2278,100,Malphite,Kindred,Ahri,Twitch,Maokai,Yone,Skarner,Shaco,Ezreal,Lux
NA1_4249148615,1747,100,Camille,Kayn,Kayle,Jinx,Leona,Teemo,Shaco,Lux,Samira,Senna
NA1_4253392906,2012,200,Brand,Shyvana,Viktor,MissFortune,Veigar,Teemo,Diana,Yone,Ashe,Senna
NA1_4242492055,1790,200,Gwen,Kayn,Viego,Ziggs,Renata,Rengar,Poppy,Pantheon,Draven,Blitzcrank
NA1_4255362174,1921,100,Singed,Khazix,Akali,Ezreal,Lux,Gragas,Mordekaiser,Kaisa,Jhin,Morgana
NA1_4236635665,1865,100,MonkeyKing,Viego,Morgana,Jhin,Zyra,Renekton,Ziggs,Ivern,Lucian,Leona
NA1_4234769833,1766,200,Yone,Qiyana,Fizz,Jinx,Yuumi,Garen,Poppy,Lux,Vayne,Soraka
NA1_4243939724,2240,200,Gangplank,Hecarim,Yone,Vayne,Pyke,Teemo,Kindred,Syndra,Tristana,Sylas
NA1_4244076424,1447,100,TahmKench,Nocturne,Galio,MissFortune,Xerath,Gwen,Kayn,Leblanc,Varus,Morgana
NA1_4240308032,1428,200,Vayne,Chogath,Ezreal,Yasuo,Yuumi,Sett,Rell,Kassadin,Jinx,Renata
NA1_4244783979,1947,200,Nasus,Vi,Ahri,Ezreal,Velkoz,Tryndamere,Karthus,Yone,Twitch,Yuumi
NA1_4253307226,1856,100,Jax,Sion,Zilean,MissFortune,Alistar,Tryndamere,Hecarim,Ahri,Zeri,Nami
NA1_4256450653,2743,200,Tryndamere,RekSai,Vex,Ezreal,Bard,Singed,Evelynn,Veigar,Aphelios,Senna
NA1_4256546635,1691,200,Yorick,Amumu,Veigar,Lux,Ashe,Yasuo,Ekko,Twitch,Jhin,Janna
NA1_4238510265,1513,100,Mordekaiser,LeeSin,Lux,Zeri,Xerath,Nasus,Olaf,Ahri,Vayne,Senna
NA1_4236774304,1791,200,Tryndamere,Trundle,Irelia,Jinx,Renata,Renekton,Evelynn,Akshan,Caitlyn,Xerath
NA1_4234727442,1967,100,Warwick,Khazix,Akali,Vayne,Zilean,Mordekaiser,Nocturne,Neeko,Jinx,Renata
NA1_4247047241,2820,200,MonkeyKing,Kindred,Viktor,Sivir,Morgana,Jax,Warwick,Veigar,Zeri,Renata
NA1_4252139577,1827,200,Gwen,Graves,Sylas,Jinx,Nami,Sion,MasterYi,Yasuo,Jhin,Xerath
NA1_4242509068,1872,100,Sett,Viego,Viktor,Vayne,Sona,Gangplank,Kayn,Velkoz,Jhin,Renata
NA1_4252047351,1631,100,Volibear,Zac,Shaco,Kaisa,Nami,Jhin,LeeSin,Yasuo,Mordekaiser,Karma
NA1_4252499848,1662,200,Aatrox,Diana,Ryze,Jhin,Xerath,Gangplank,LeeSin,Vladimir,MissFortune,Zac
NA1_4260191789,1382,200,Renekton,Diana,Kassadin,Vayne,Lulu,Riven,Hecarim,Kaisa,Ziggs,Nasus
NA1_4252057286,1440,100,Gangplank,Kayn,Kayle,Ziggs,MonkeyKing,Aatrox,Ekko,Yasuo,Caitlyn,DrMundo
NA1_4236430756,1790,100,Shaco,Nocturne,Yone,Jhin,Blitzcrank,Renekton,Amumu,Ahri,Kindred,Karma
NA1_4252451024,1857,100,Urgot,Nidalee,Seraphine,Vayne,Akali,Malphite,Vi,Veigar,Caitlyn,Lux
NA1_4240831036,1962,200,Sion,Shyvana,Sylas,Jhin,Alistar,Tryndamere,MasterYi,Yasuo,Veigar,Sona
NA1_4256270315,1691,100,Mordekaiser,Lillia,Chogath,Samira,Soraka,Garen,Diana,Yone,Ashe,Senna
NA1_4237143180,1612,200,Yone,Viego,Zed,Jinx,Brand,Jayce,MasterYi,Lux,Caitlyn,Janna
NA1_4244929716,1571,100,Shen,Taliyah,Kassadin,Vayne,Thresh,Akali,Vi,Vex,Zeri,Karma
NA1_4257249111,2078,100,Rengar,Diana,Ekko,Twitch,Seraphine,AurelionSol,Viego,Yone,Xayah,Zilean
NA1_4242335061,2525,200,Darius,Khazix,Yasuo,Ziggs,Sona,Quinn,Kayn,Ahri,Zeri,Yuumi
NA1_4243481109,1685,200,Renekton,Garen,Akali,Jinx,Blitzcrank,Fiora,XinZhao,Galio,Jhin,Swain
NA1_4242966167,2537,200,Mordekaiser,Diana,Gangplank,Vayne,Bard,Volibear,Evelynn,Yone,Ezreal,Karma
NA1_4239690059,1612,100,Akali,Trundle,Kled,Jinx,Zilean,Malphite,Rammus,Ahri,Caitlyn,Yuumi
NA1_4255241500,1621,200,Volibear,MasterYi,Neeko,Zeri,Rell,DrMundo,Ekko,Annie,MissFortune,Renata
NA1_4250441127,1362,200,Darius,Vi,Viktor,Jhin,Blitzcrank,Shen,MasterYi,Kayle,Ezreal,Lux
NA1_4249246296,1649,200,Braum,Kayn,Ekko,Jhin,Zoe,Sett,Graves,Veigar,Jinx,Zyra
NA1_4238429827,951,100,Teemo,FiddleSticks,Swain,Twitch,Senna,Garen,XinZhao,Vladimir,Aphelios,Pyke
NA1_4244666432,1337,100,Singed,Warwick,Veigar,Lucian,Lulu,Heimerdinger,Kayn,Neeko,Samira,Rell
NA1_4253806139,1466,100,Illaoi,Shaco,Kassadin,Ashe,MissFortune,Trundle,Karthus,Fizz,Xayah,Nami
NA1_4258867628,1752,100,Volibear,FiddleSticks,Katarina,Sivir,Renata,Quinn,Nocturne,Viktor,Jhin,Senna
NA1_4242164975,1835,100,Graves,Viego,Katarina,Zeri,Braum,Trundle,Ekko,Teemo,Vayne,Janna
NA1_4244526309,1624,100,Tryndamere,Lillia,Ziggs,Ezreal,Lux,Darius,Shyvana,Yone,Jhin,Soraka
NA1_4246039310,2257,200,Shen,MasterYi,Viktor,Kaisa,Lux,Volibear,Evelynn,Akshan,MissFortune,Karma
NA1_4236427330,1895,100,Kayle,MasterYi,Ryze,Kaisa,Lux,Tryndamere,Twitch,Akali,Ezreal,Senna
NA1_4259688262,1694,100,Illaoi,Diana,Yasuo,Lucian,Zyra,Warwick,XinZhao,Ahri,Samira,Karma
NA1_4255697683,1603,200,Riven,Zac,Vex,Vayne,Karma,Yorick,Poppy,Corki,Jhin,Soraka
NA1_4256898170,1519,200,Sion,MonkeyKing,Ahri,Ezreal,Soraka,Volibear,Trundle,Zed,Aphelios,Janna
NA1_4242720417,1781,200,Akali,XinZhao,Karthus,Xayah,Pyke,Teemo,Shyvana,Xerath,Jinx,Janna
NA1_4249824977,1814,200,Shen,Rammus,Zoe,Jinx,Twitch,Teemo,Amumu,Qiyana,Jhin,Xerath
NA1_4259387301,1917,100,Gwen,Pantheon,Irelia,Vayne,Leona,Urgot,Ekko,Katarina,Senna,Yuumi
NA1_4237489140,1894,200,Fiora,Rengar,Kassadin,Ezreal,Lux,Gangplank,Shaco,Annie,Sivir,Morgana
NA1_4236706795,1304,100,Renekton,Nidalee,Zed,Twitch,Brand,Fiora,Kayn,TwistedFate,MissFortune,Nautilus
NA1_4239608121,1782,100,Fiora,Kindred,Ahri,MissFortune,Leona,Tryndamere,Warwick,Jayce,Sivir,Lux
NA1_4240830836,2087,100,Sett,Shaco,Anivia,Jhin,Leona,Camille,Kayn,Akali,Kaisa,Pyke
NA1_4258135143,1806,100,Garen,Graves,Rumble,Lucian,Taric,Irelia,Khazix,Sylas,Vayne,Pyke
NA1_4258073984,2116,100,Shyvana,Kayn,Ryze,Jinx,Lulu,Kennen,Volibear,Graves,Kaisa,Nautilus
NA1_4245376727,1672,100,Jax,Hecarim,Neeko,Samira,Morgana,Camille,Rengar,Annie,Tristana,Karma
NA1_4245766144,923,100,Darius,Zac,Veigar,Seraphine,Bard,Teemo,Nocturne,Kaisa,Ezreal,Yuumi
NA1_4241607074,1431,100,Aatrox,Diana,Sett,Jhin,Zyra,Garen,Zac,Katarina,Jinx,Lux
NA1_4252988297,1410,200,Urgot,Viego,Anivia,Jhin,Leona,Shen,Hecarim,Pyke,Ezreal,Nautilus
NA1_4244608237,2186,200,Sett,JarvanIV,Leblanc,Vayne,Renata,Yorick,Hecarim,Ekko,Twitch,Sona
NA1_4249978701,1957,200,Fiora,Hecarim,Zed,Jhin,Seraphine,Urgot,Warwick,TahmKench,MissFortune,Zoe
NA1_4244070818,1551,200,Irelia,Diana,Yone,Ezreal,Karma,Tryndamere,Vi,Yasuo,Swain,Soraka
NA1_4250465892,1861,100,Rumble,Zed,Yone,Jinx,Lulu,Malphite,Graves,Orianna,MissFortune,Nautilus
NA1_4249162135,1583,100,MonkeyKing,Warwick,Veigar,MissFortune,TahmKench,Darius,Graves,Yasuo,Jinx,Xerath
NA1_4250386830,2129,200,Gnar,Mordekaiser,Lux,Lucian,Braum,Lillia,Jax,Vladimir,Sivir,Seraphine
NA1_4259406185,1876,200,Akali,Rengar,Sylas,Ezreal,Yuumi,Irelia,RekSai,Ahri,Seraphine,Morgana
NA1_4245217203,2305,200,Kayle,Hecarim,Twitch,Zeri,Senna,Trundle,Ekko,Irelia,Jhin,Vex
NA1_4256593254,207,100,Riven,XinZhao,Viktor,Caitlyn,Nautilus,Irelia,Graves,Ashe,Pyke,
NA1_4237201985,1142,200,Volibear,Graves,Syndra,Jhin,Seraphine,Sion,Viego,Ekko,Jinx,Bard
NA1_4246787123,2205,200,Akali,Zac,Kaisa,Jhin,KogMaw,Quinn,Rengar,Garen,Ezreal,Lux
NA1_4242540931,1140,100,Yorick,Viego,Ryze,Senna,Malphite,Darius,Shaco,Viktor,Twitch,Yuumi
NA1_4249978785,1617,100,Yorick,Ekko,Yone,Jhin,Swain,Irelia,Viego,Renata,Vayne,Brand
NA1_4251119914,1453,200,Jax,LeeSin,Yasuo,MissFortune,Thresh,Sett,Viego,Lissandra,Jinx,Zyra
NA1_4246566559,1654,200,Akali,Hecarim,Irelia,Ezreal,Karma,Yone,Olaf,Zoe,Samira,Blitzcrank
NA1_4234809784,1541,100,Malphite,Graves,Xerath,Caitlyn,Galio,Garen,Nidalee,Ahri,Jinx,Thresh
NA1_4241724473,1821,200,Illaoi,Olaf,Cassiopeia,Draven,Seraphine,Garen,Rengar,Vayne,Veigar,Yuumi
NA1_4236105347,1221,200,Teemo,Rammus,Malzahar,Ezreal,Blitzcrank,Tryndamere,Hecarim,Annie,Jinx,Yuumi
NA1_4258885724,1270,200,Fiora,Rengar,Galio,Twitch,Nami,Yasuo,Shyvana,Lissandra,Lucian,Senna
NA1_4252732908,2006,100,Rengar,Teemo,Zed,Jinx,Taric,Volibear,Khazix,Tryndamere,Ezreal,Lux
NA1_4252137132,2076,100,Garen,Hecarim,Vex,Ezreal,Brand,Kayle,RekSai,Fizz,Kaisa,Nautilus
NA1_4249506824,1218,200,Kayle,MasterYi,Vex,Tristana,Karma,Kayn,Trundle,Viktor,Jinx,Sona
NA1_4239334294,1305,100,Akali,Khazix,Garen,Jhin,Pyke,Quinn,Trundle,Katarina,Jinx,Karma
NA1_4256964730,1217,100,Gwen,Diana,Irelia,Ezreal,Xerath,Tryndamere,Khazix,Kassadin,MissFortune,Veigar
NA1_4239419120,1688,100,Cassiopeia,Sejuani,Katarina,Zeri,Blitzcrank,Singed,Warwick,TwistedFate,Jinx,Lux
NA1_4242976148,2039,100,Ornn,LeeSin,Yone,Ashe,Xerath,Garen,Shaco,Akali,Caitlyn,Rakan
NA1_4248976717,1618,100,Gangplank,Shaco,Veigar,Jinx,Morgana,Gnar,Volibear,Urgot,Seraphine,Nami
NA1_4240201958,1364,100,Garen,Volibear,Katarina,Ezreal,Morgana,Gragas,Ekko,Yone,Ashe,Twitch
NA1_4253791101,1480,100,Jax,Diana,Zed,Xayah,Rakan,Jhin,MasterYi,Karthus,Zilean,Yuumi
NA1_4241605079,1614,200,TahmKench,Diana,Malphite,Jinx,Nautilus,Warwick,LeeSin,Irelia,Jhin,Thresh
NA1_4250745183,1893,200,Sett,Shaco,Irelia,Ezreal,Morgana,Zac,MasterYi,Lux,Samira,Brand
NA1_4242204917,1504,100,Graves,Shyvana,Qiyana,Swain,Soraka,Nasus,Rengar,Xerath,Jinx,Renata
NA1_4253632724,1628,100,Garen,Hecarim,Diana,Sivir,Nami,Singed,Nidalee,Katarina,Kaisa,Zyra
NA1_4254466271,1149,100,Irelia,RekSai,Kaisa,Jinx,Maokai,Renekton,Sejuani,Aatrox,Sivir,Janna
NA1_4246574151,1974,200,Quinn,Vi,Kaisa,Seraphine,Lux,Darius,Graves,Yone,Samira,Brand
NA1_4244585519,1777,100,Nasus,Kayn,Kassadin,Kaisa,Thresh,Yorick,Udyr,Ahri,Ezreal,Yuumi
NA1_4248190006,1766,200,Garen,Lillia,LeeSin,Vayne,Sona,Volibear,Malphite,Yone,Tristana,Janna
NA1_4240243616,1444,200,Riven,Zac,Sylas,Ashe,Pyke,Sett,Graves,Fizz,Caitlyn,Janna
NA1_4238344814,2756,100,Teemo,Hecarim,DrMundo,Jhin,Xerath,Yorick,Khazix,Fizz,Sivir,Pyke
NA1_4255335060,1327,100,Akali,Kayn,Ziggs,Twitch,Senna,Aatrox,Rumble,Annie,Aphelios,Nautilus
NA1_4249576051,2500,100,Riven,Kindred,Katarina,Vayne,Zilean,Urgot,FiddleSticks,Ahri,Twitch,Yuumi
NA1_4250607705,1894,200,Riven,Warwick,Zed,Caitlyn,Ashe,Aatrox,Zac,Pyke,Kaisa,Leona
NA1_4247072376,2020,100,Ornn,Kindred,Zilean,Kaisa,Xerath,Irelia,Graves,Veigar,Zeri,Nami
NA1_4258193442,1930,200,Olaf,Brand,Sylas,Kaisa,Seraphine,Volibear,Nocturne,Annie,Ezreal,Blitzcrank
NA1_4246758723,1801,100,Mordekaiser,Warwick,Irelia,Kaisa,Bard,Kayle,Zed,Akali,Jhin,Senna
NA1_4245433011,1324,200,Trundle,Kayn,Ahri,Ezreal,Nami,Fiora,Hecarim,Katarina,Kaisa,Soraka
NA1_4253701990,1585,100,Riven,Graves,Ahri,Zilean,Alistar,Jax,Hecarim,Kayle,MissFortune,Nautilus
NA1_4237233349,1029,100,Yorick,Diana,Yone,Jinx,Soraka,Singed,Graves,Jayce,Karthus,Karma
NA1_4255657687,2121,100,Zac,Hecarim,Vladimir,Caitlyn,Zyra,Gangplank,Kayn,Sylas,Ezreal,Brand
NA1_4237172387,1833,100,Jayce,Nunu,Xerath,Lucian,Nami,Vladimir,Viego,Ahri,Ezreal,Lulu
NA1_4246661481,1612,200,Sett,Warwick,Akali,Caitlyn,Nami,Urgot,Kayn,Lucian,Jinx,Lulu
NA1_4241487793,2039,200,MissFortune,Rengar,Qiyana,Caitlyn,Lux,Vayne,Gragas,Yone,Jhin,Zyra
NA1_4249676642,1496,200,Jayce,Kindred,Akali,Samira,Rell,Fiora,Ekko,Malzahar,Zeri,Ahri
NA1_4250888114,1616,100,Akali,MasterYi,Singed,Kaisa,Senna,Kayle,Warwick,Lux,Ezreal,Teemo
NA1_4241130970,1634,200,Graves,Hecarim,Akali,Kindred,Alistar,Darius,XinZhao,Fizz,Ezreal,Seraphine
NA1_4260438019,972,100,Illaoi,Kayn,Nasus,Lucian,Leona,Aatrox,Diana,Viktor,Jinx,Xerath
NA1_4252843603,1775,100,Volibear,XinZhao,Neeko,Yone,Yuumi,Pantheon,Evelynn,Kassadin,Ezreal,Leona
NA1_4239363986,1616,100,Mordekaiser,LeeSin,Corki,Ezreal,Shen,Akshan,Sion,Kassadin,Caitlyn,Brand
NA1_4244270266,1926,200,Urgot,Kayn,Karma,Samira,Nautilus,Rumble,Graves,Vayne,Jhin,Yuumi
NA1_4255620714,1796,200,Fiora,MasterYi,Ahri,Jinx,Soraka,Akali,Diana,Viktor,Ezreal,Velkoz
NA1_4251964615,1554,200,Kayle,Volibear,Corki,Jinx,Lulu,Tryndamere,MasterYi,Malzahar,MissFortune,Leona
NA1_4240277697,1526,100,Kayle,MasterYi,Zed,Ashe,Brand,Teemo,Kayn,Ekko,Lucian,Thresh
NA1_4242888753,1150,200,Quinn,Nidalee,Sylas,Samira,Leona,Garen,MasterYi,Leblanc,Caitlyn,Soraka
NA1_4253359517,927,100,XinZhao,Shyvana,Annie,Caitlyn,Senna,Yone,Zac,Akali,Jhin,Xerath
NA1_4240445928,1762,100,Tryndamere,Rammus,Ahri,Samira,Leona,Akali,Zac,Lux,Ezreal,Senna
NA1_4256421729,1354,200,Illaoi,JarvanIV,Sion,Zeri,Seraphine,Darius,Hecarim,Fizz,Caitlyn,Zilean
NA1_4243095659,1670,200,Shen,Lillia,Katarina,MissFortune,Xerath,Nasus,Viego,Yasuo,Jhin,Brand
NA1_4256040555,2196,100,Yone,Sejuani,Lux,Vayne,Morgana,Teemo,Graves,Akali,Kaisa,Nautilus
NA1_4239077571,1416,100,Akshan,Diana,Yasuo,Jhin,Blitzcrank,Vladimir,Graves,Galio,Draven,Leona
NA1_4236639652,1020,200,Gwen,Khazix,Qiyana,Draven,Yuumi,Cassiopeia,Trundle,Fiora,Vayne,Swain
NA1_4248919939,1726,200,Riven,RekSai,Corki,Samira,Morgana,Garen,Hecarim,Katarina,Kaisa,Sona
NA1_4251221137,1971,100,Urgot,MasterYi,Ryze,Samira,Galio,Riven,Hecarim,Yuumi,Caitlyn,Lux
NA1_4255532071,1905,100,Ryze,Diana,Qiyana,Jhin,Renata,Sett,Evelynn,Veigar,Caitlyn,Zyra
NA1_4249229306,1888,200,Akali,RekSai,Vex,Aphelios,Lux,Gnar,Nidalee,Zeri,Lucian,Nami
NA1_4242887184,1466,100,Gragas,Vi,Lux,Jinx,Lulu,Graves,Olaf,Ekko,Ezreal,Senna
NA1_4253160183,2291,100,Pantheon,Khazix,Galio,Kalista,Nautilus,Rengar,Twitch,Cassiopeia,Kaisa,Velkoz
NA1_4237499176,1535,100,Camille,Poppy,Akali,Zeri,Nami,Qiyana,Olaf,Veigar,Aphelios,Brand
NA1_4239722896,1371,200,Akali,Volibear,Pyke,Caitlyn,Morgana,Mordekaiser,Diana,Yasuo,Vayne,Lulu
NA1_4236429668,2048,200,MonkeyKing,Hecarim,Veigar,Ashe,Karma,Jayce,FiddleSticks,Lux,Jinx,Blitzcrank
NA1_4244798852,1938,200,Gwen,Lillia,Zed,MissFortune,Renata,DrMundo,Poppy,Fizz,Jhin,Lux
NA1_4241486236,2768,100,Darius,Trundle,Lux,Senna,Nautilus,Sett,Vi,Vladimir,MissFortune,Zilean
NA1_4256618762,1646,100,Trundle,Rammus,Akshan,Jinx,Zyra,Akali,Garen,Viktor,Vayne,Yuumi
NA1_4260645287,915,200,Darius,Warwick,Akali,Lucian,Morgana,Teemo,Evelynn,Aatrox,Ashe,Senna
NA1_4238608692,1595,200,Aatrox,MasterYi,Fizz,Jhin,Lux,Trundle,RekSai,Kayle,Kalista,Thresh
NA1_4234734855,1797,100,Teemo,Hecarim,Yasuo,Tristana,Yuumi,Jhin,Nocturne,Yone,Sivir,Lux
NA1_4248895664,2046,200,Yasuo,LeeSin,Vex,Kaisa,Neeko,Fiora,Kayn,Vladimir,Jinx,Yuumi
NA1_4245125890,1889,100,MonkeyKing,Sylas,Annie,Xayah,Rakan,Mordekaiser,Kindred,Veigar,Darius,Volibear
NA1_4239226626,1802,100,Sett,Teemo,Akali,Kaisa,Blitzcrank,Camille,Sion,Yone,Ezreal,Zyra
NA1_4253962925,1910,100,Yasuo,Ekko,Lux,Lucian,Nami,Kennen,Nasus,Irelia,Jhin,Pantheon
NA1_4244773211,1857,100,Volibear,Amumu,Malzahar,Kaisa,Renata,Nasus,Karthus,Ahri,Jinx,Blitzcrank
